DATETIME,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,feels_like,humidity,wind_speed,rain_1h,clouds_all,year,month,day,hour,minute,second,day_of_week,is_weekend,ENTITY_DESCRIPTION_SHORT_Pirate Ship,ENTITY_DESCRIPTION_SHORT_Water Ride
2022-03-10 11:45:00,756.0,0,15,100000.0,100000.0,100000.0,12.4975,63.25,2.8325,0.3549197247706422,8.25,2022,3,10,11,45,0,3,0,False,False
2021-07-28 11:45:00,756.0,0,15,100000.0,100000.0,100000.0,18.58,73.25,5.4675,0.1423245614035087,34.75,2021,7,28,11,45,0,2,0,False,False
2019-02-23 14:45:00,224.5,0,45,135.0,100000.0,315.0,13.760000000000002,46.5,3.5975,0.1668092105263158,0.0,2019,2,23,14,45,0,5,1,False,True
2021-08-28 17:45:00,306.0,0,30,100000.0,100000.0,100000.0,20.16,61.0,4.365,0.11,68.25,2021,8,28,17,45,0,5,1,True,False
2022-07-08 10:15:00,247.0,0,15,435.0,100000.0,765.0,17.235,66.5,2.5500000000000003,0.1227364864864864,0.25,2022,7,8,10,15,0,4,0,False,True
2019-09-15 11:45:00,756.0,0,25,345.0,100000.0,555.0,22.7875,50.5,2.01,0.1195621468926553,0.0,2019,9,15,11,45,0,6,1,False,False
2022-02-03 13:45:00,247.0,0,15,100000.0,100000.0,100000.0,4.6625000000000005,84.25,4.157500000000001,0.1603,100.0,2022,2,3,13,45,0,3,0,False,True
2022-04-06 20:45:00,148.75,0,40,-195.0,100000.0,135.0,10.6875,82.75,6.9,0.4151666666666667,87.0,2022,4,6,20,45,0,2,0,True,False
2021-11-02 10:30:00,247.0,0,25,100000.0,100000.0,100000.0,6.3100000000000005,95.0,4.859999999999999,0.4883333333333334,99.0,2021,11,2,10,30,0,1,0,False,True
2021-09-15 16:00:00,164.667,5,10,100000.0,100000.0,100000.0,20.79,95.0,4.3,0.13,99.0,2021,9,15,16,0,0,2,0,False,True
2021-10-09 10:45:00,229.5,0,20,100000.0,100000.0,100000.0,10.9325,92.75,3.59,1.0,0.0,2021,10,9,10,45,0,5,1,True,False
2019-05-12 20:00:00,378.0,0,15,-150.0,100000.0,150.0,11.77,52.0,4.36,0.1168292682926829,51.0,2019,5,12,20,0,0,6,1,False,False
2019-02-05 13:00:00,224.5,0,15,240.0,100000.0,360.0,4.92,54.0,1.9,0.4911999999999999,23.0,2019,2,5,13,0,0,1,0,False,True
2020-10-18 15:15:00,280.5,0,40,100000.0,100000.0,100000.0,13.955,67.75,1.42,0.1773255813953488,83.75,2020,10,18,15,15,0,6,1,True,False
2021-11-06 15:00:00,756.0,0,40,100000.0,100000.0,100000.0,10.03,70.0,2.54,0.1738297872340425,94.0,2021,11,6,15,0,0,5,1,False,False
2020-03-02 16:15:00,756.0,0,10,45.0,100000.0,195.0,4.7425,92.0,5.890000000000001,0.245,100.0,2020,3,2,16,15,0,0,0,False,False
2018-10-31 19:15:00,202.0,0,0,-165.0,-410.0,-35.0,7.7975,90.75,6.0825,0.5523333333333333,100.0,2018,10,31,19,15,0,2,0,False,True
2020-09-04 12:45:00,136.0,0,10,100000.0,100000.0,100000.0,25.8075,40.0,1.945,0.4177702702702702,41.0,2020,9,4,12,45,0,4,0,True,False
2022-07-13 13:00:00,247.0,0,30,270.0,100000.0,600.0,31.3,35.0,1.84,0.1393243243243243,89.0,2022,7,13,13,0,0,2,0,False,True
2022-08-04 18:45:00,176.8,0,20,-75.0,100000.0,255.0,26.125,52.75,2.5375,0.8075000000000001,74.25,2022,8,4,18,45,0,3,0,True,False
2020-08-01 14:00:00,756.0,0,30,100000.0,100000.0,100000.0,26.06,59.0,2.89,1.73,73.0,2020,8,1,14,0,0,5,1,False,False
2019-08-09 13:30:00,756.0,0,15,240.0,100000.0,570.0,25.35,84.0,1.48,1.785,98.5,2019,8,9,13,30,0,4,0,False,False
2020-10-10 09:15:00,243.6,0,5,100000.0,100000.0,100000.0,7.1025,96.25,3.0175,0.12,16.25,2020,10,10,9,15,0,5,1,False,False
2022-08-05 18:30:00,756.0,0,35,-60.0,100000.0,270.0,24.950000000000003,50.5,5.154999999999999,1.77,0.5,2022,8,5,18,30,0,4,0,False,False
2020-03-09 13:30:00,756.0,0,30,210.0,100000.0,360.0,8.355,76.0,5.0600000000000005,0.405,79.0,2020,3,9,13,30,0,0,0,False,False
2022-05-27 20:45:00,306.0,0,35,-195.0,100000.0,135.0,19.0075,61.5,3.8775,0.1732758620689655,37.25,2022,5,27,20,45,0,4,0,True,False
2021-11-13 11:45:00,230.533,1,50,100000.0,100000.0,100000.0,11.1725,98.0,3.9475,0.2021212121212121,62.5,2021,11,13,11,45,0,5,1,False,True
2020-08-23 15:00:00,247.0,0,20,100000.0,100000.0,100000.0,21.02,50.0,4.08,0.2551351351351351,100.0,2020,8,23,15,0,0,6,1,False,True
2022-08-04 09:30:00,247.0,0,15,480.0,100000.0,810.0,22.395,75.5,2.625,0.345,73.5,2022,8,4,9,30,0,3,0,False,True
2022-03-20 14:30:00,306.0,0,40,100000.0,100000.0,100000.0,10.225,48.5,3.025,0.7559550561797752,37.0,2022,3,20,14,30,0,6,1,True,False
2020-10-14 15:00:00,153.0,0,15,100000.0,100000.0,100000.0,12.45,69.0,5.68,0.2737142857142857,49.0,2020,10,14,15,0,0,2,0,True,False
2019-03-22 15:00:00,247.0,0,20,150.0,100000.0,300.0,15.81,38.0,1.57,0.1396388888888889,0.0,2019,3,22,15,0,0,4,0,False,True
2021-07-02 13:00:00,756.0,0,25,100000.0,100000.0,100000.0,24.47,57.0,1.71,0.12,61.0,2021,7,2,13,0,0,4,0,False,False
2020-09-15 14:45:00,756.0,0,5,100000.0,100000.0,100000.0,32.485,32.5,1.6725,0.2020945945945945,29.5,2020,9,15,14,45,0,1,0,False,False
2019-06-26 15:15:00,247.0,0,25,135.0,100000.0,465.0,34.9375,53.75,5.645,0.2124487179487179,0.25,2019,6,26,15,15,0,2,0,False,True
2020-08-21 14:00:00,136.0,0,20,100000.0,100000.0,100000.0,27.88,54.0,5.51,0.2683783783783784,67.0,2020,8,21,14,0,0,4,0,True,False
2018-11-17 12:15:00,756.0,0,45,-15.0,255.0,585.0,2.705,79.75,4.4325,0.1637721893491124,19.75,2018,11,17,12,15,0,5,1,False,False
2021-12-15 11:30:00,247.0,0,25,100000.0,100000.0,100000.0,7.395,98.0,0.505,0.507797833935018,74.5,2021,12,15,11,30,0,2,0,False,True
2019-03-08 13:45:00,756.0,0,40,195.0,100000.0,345.0,10.58,54.0,6.3775,0.1981,88.75,2019,3,8,13,45,0,4,0,False,False
2022-04-11 10:45:00,756.0,0,5,405.0,100000.0,735.0,9.1975,65.75,4.9475,0.1298255813953488,96.75,2022,4,11,10,45,0,0,0,False,False
2020-07-13 18:00:00,153.0,0,25,100000.0,100000.0,100000.0,26.42,31.0,2.96,0.9555555555555556,2.0,2020,7,13,18,0,0,0,0,True,False
2020-03-09 11:30:00,153.0,0,40,330.0,100000.0,480.0,5.574999999999999,84.5,4.945,0.4649999999999999,47.0,2020,3,9,11,30,0,0,0,True,False
2022-07-03 14:15:00,306.0,0,40,195.0,100000.0,525.0,22.340000000000003,60.25,3.19,0.1433536585365853,77.25,2022,7,3,14,15,0,6,1,True,False
2021-10-04 13:15:00,216.75,0,10,100000.0,100000.0,100000.0,16.317500000000003,81.0,4.73,1.5388888888888888,63.5,2021,10,4,13,15,0,0,0,True,False
2020-10-17 12:30:00,247.0,0,20,100000.0,100000.0,100000.0,10.364999999999998,87.5,2.7350000000000003,0.2264545454545454,86.5,2020,10,17,12,30,0,5,1,False,True
2018-10-21 10:45:00,263.5,0,30,405.0,85.0,675.0,8.505,84.25,1.7725,0.196257911392405,0.0,2018,10,21,10,45,0,6,1,True,False
2020-10-15 10:30:00,119.0,0,10,100000.0,100000.0,100000.0,5.475,91.0,5.44,0.1082727272727272,71.0,2020,10,15,10,30,0,3,0,True,False
2022-07-15 10:00:00,756.0,0,5,450.0,100000.0,780.0,19.25,56.0,4.25,0.1454054054054054,0.0,2022,7,15,10,0,0,4,0,False,False
2018-11-25 15:45:00,756.0,0,20,75.0,-235.0,315.0,4.9225,91.0,4.46,0.2774999999999999,100.0,2018,11,25,15,45,0,6,1,False,False
2022-01-25 10:00:00,247.0,0,5,100000.0,100000.0,100000.0,-0.39,77.0,0.99,0.1622767857142857,100.0,2022,1,25,10,0,0,1,0,False,True
2021-10-15 11:15:00,247.0,0,30,100000.0,100000.0,100000.0,10.4725,89.75,0.3825,1.0,99.5,2021,10,15,11,15,0,4,0,False,True
2020-03-06 10:15:00,153.0,0,50,405.0,100000.0,555.0,3.29,89.25,4.8325,0.13,81.5,2020,3,6,10,15,0,4,0,True,False
2022-05-26 12:30:00,306.0,0,45,300.0,100000.0,630.0,17.1,80.5,3.16,0.1182758620689655,98.5,2022,5,26,12,30,0,3,0,True,False
2021-11-20 17:00:00,756.0,0,45,100000.0,100000.0,100000.0,4.65,97.0,1.9,0.1556976744186046,100.0,2021,11,20,17,0,0,5,1,False,False
2018-10-22 10:30:00,655.2,0,40,420.0,100.0,690.0,12.245,88.5,5.109999999999999,0.1759651898734177,82.0,2018,10,22,10,30,0,0,0,False,False
2019-10-31 10:45:00,247.0,0,35,345.0,105.0,475.0,9.005,94.25,3.9925,0.11375,100.0,2019,10,31,10,45,0,3,0,False,True
2020-10-11 15:15:00,280.5,0,30,100000.0,100000.0,100000.0,13.0925,63.5,3.675,0.12,59.25,2020,10,11,15,15,0,6,1,True,False
2022-06-24 19:30:00,301.75,0,35,-120.0,100000.0,210.0,21.76,74.0,5.405,0.1379166666666667,58.5,2022,6,24,19,30,0,4,0,True,False
2022-07-10 16:00:00,756.0,0,30,90.0,100000.0,420.0,25.75,46.0,4.54,0.13,3.0,2022,7,10,16,0,0,6,1,False,False
2019-11-08 09:00:00,247.0,0,5,480.0,180.0,600.0,1.66,95.0,2.87,0.2954545454545454,58.0,2019,11,8,9,0,0,4,0,False,True
2022-05-28 10:30:00,247.0,0,35,420.0,100000.0,750.0,15.509999999999998,68.5,1.97,0.1827586206896551,41.5,2022,5,28,10,30,0,5,1,False,True
2021-06-27 16:00:00,280.5,0,15,100000.0,100000.0,100000.0,21.49,86.0,3.31,0.15,100.0,2021,6,27,16,0,0,6,1,True,False
2020-09-02 12:30:00,136.0,0,20,100000.0,100000.0,100000.0,18.880000000000003,52.0,2.13,0.4568918918918919,11.0,2020,9,2,12,30,0,2,0,True,False
2021-12-07 19:45:00,756.0,0,5,100000.0,100000.0,100000.0,2.005,94.25,8.685,0.595,100.0,2021,12,7,19,45,0,1,0,False,False
2022-04-26 17:00:00,285.6,0,50,30.0,100000.0,360.0,14.02,61.0,3.24,0.1505376344086021,94.0,2022,4,26,17,0,0,1,0,True,False
2020-02-23 10:15:00,76.5,0,70,405.0,100000.0,585.0,9.85,90.0,7.5675,0.562925,100.0,2020,2,23,10,15,0,6,1,True,False
2021-08-06 11:45:00,247.0,0,25,100000.0,100000.0,100000.0,17.75,87.75,7.27,0.1775,76.75,2021,8,6,11,45,0,4,0,False,True
2018-11-23 10:15:00,504.0,0,10,405.0,95.0,525.0,-0.2249999999999999,97.75,2.6825,0.1243421052631578,53.5,2018,11,23,10,15,0,4,0,False,False
2021-08-12 10:15:00,247.0,0,15,100000.0,100000.0,100000.0,21.775,74.5,0.585,0.1839423076923076,89.5,2021,8,12,10,15,0,3,0,False,True
2021-08-09 15:15:00,224.5,0,25,100000.0,100000.0,100000.0,20.93,62.5,5.58,0.1103571428571428,94.25,2021,8,9,15,15,0,0,0,False,True
2021-10-16 15:00:00,247.0,0,40,100000.0,100000.0,100000.0,15.95,61.0,1.11,1.0,1.0,2021,10,16,15,0,0,5,1,False,True
2019-11-16 14:45:00,756.0,0,40,135.0,-165.0,435.0,2.54,91.25,4.885,0.1021610169491525,93.5,2019,11,16,14,45,0,5,1,False,False
2021-12-07 15:30:00,153.0,0,50,100000.0,100000.0,100000.0,2.29,94.5,7.095000000000001,0.1978125,100.0,2021,12,7,15,30,0,1,0,True,False
2019-08-08 11:45:00,247.0,0,35,345.0,100000.0,675.0,25.2025,57.25,2.3375,0.7309883720930233,23.75,2019,8,8,11,45,0,3,0,False,True
2022-06-15 18:00:00,756.0,0,5,-30.0,100000.0,300.0,29.97,41.0,2.42,0.26496,16.0,2022,6,15,18,0,0,2,0,False,False
2019-12-27 16:30:00,756.0,0,50,30.0,-270.0,330.0,7.34,91.5,2.615,0.1679230769230769,97.5,2019,12,27,16,30,0,4,0,False,False
2021-09-10 17:30:00,630.0,0,5,100000.0,100000.0,100000.0,22.605,64.5,3.6,0.255,94.0,2021,9,10,17,30,0,4,0,False,False
2018-10-06 19:45:00,153.0,0,50,-135.0,-455.0,135.0,18.05,59.75,1.8075,0.1304216867469879,96.0,2018,10,6,19,45,0,5,1,True,False
2021-12-24 17:45:00,298.917,0,20,100000.0,100000.0,100000.0,7.672499999999999,98.0,2.3575,1.6574999999999998,100.0,2021,12,24,17,45,0,4,0,True,False
2020-01-13 09:45:00,504.0,0,0,405.0,100000.0,525.0,4.467499999999999,94.25,3.81,0.1179545454545454,97.75,2020,1,13,9,45,0,0,0,False,False
2022-01-20 10:30:00,153.0,0,15,100000.0,100000.0,100000.0,-0.4199999999999999,99.0,3.25,0.2422991071428571,42.5,2022,1,20,10,30,0,3,0,True,False
2021-11-04 12:45:00,300.9,0,35,100000.0,100000.0,100000.0,7.6025,92.5,3.8825,0.1375,96.25,2021,11,4,12,45,0,3,0,True,False
2022-03-26 16:15:00,756.0,0,45,100000.0,100000.0,100000.0,17.869999999999997,35.75,4.8775,0.4688325471698114,0.0,2022,3,26,16,15,0,5,1,False,False
2020-08-16 13:45:00,224.5,0,15,100000.0,100000.0,100000.0,23.895,67.5,1.615,0.5575,25.75,2020,8,16,13,45,0,6,1,False,True
2021-09-15 16:00:00,153.0,0,15,100000.0,100000.0,100000.0,20.79,95.0,4.3,0.13,99.0,2021,9,15,16,0,0,2,0,True,False
2022-01-07 10:45:00,247.0,0,25,100000.0,100000.0,100000.0,0.3924999999999999,97.75,5.045,0.4325,82.75,2022,1,7,10,45,0,4,0,False,True
2022-05-16 16:15:00,306.0,0,45,75.0,100000.0,405.0,24.245,62.25,3.8725,0.1980357142857143,45.25,2022,5,16,16,15,0,0,0,True,False
2021-06-22 10:15:00,153.0,0,20,100000.0,100000.0,100000.0,17.4025,88.75,2.4925,0.288,100.0,2021,6,22,10,15,0,1,0,True,False
2021-11-22 09:30:00,117.3,0,10,100000.0,100000.0,100000.0,0.47,92.5,7.175,0.1388260869565217,98.5,2021,11,22,9,30,0,0,0,True,False
2022-06-23 11:00:00,153.0,0,55,390.0,100000.0,720.0,22.78,79.0,3.72,0.9017142857142856,68.0,2022,6,23,11,0,0,3,0,True,False
2019-12-18 15:00:00,153.0,0,30,60.0,-240.0,180.0,9.98,87.0,3.97,0.2697297297297297,7.0,2019,12,18,15,0,0,2,0,True,False
2021-07-18 11:30:00,756.0,0,40,100000.0,100000.0,100000.0,24.455,61.0,4.49,0.290688775510204,0.0,2021,7,18,11,30,0,6,1,False,False
2018-12-01 17:45:00,756.0,0,30,-45.0,-355.0,255.0,8.767499999999998,93.5,7.7375,1.0775,100.0,2018,12,1,17,45,0,5,1,False,False
2022-03-12 11:30:00,229.5,0,40,100000.0,100000.0,100000.0,6.685,92.0,4.07,0.62,100.0,2022,3,12,11,30,0,5,1,True,False
2019-08-26 16:30:00,247.0,0,25,60.0,100000.0,390.0,31.055,29.5,0.475,0.3864081632653061,0.0,2019,8,26,16,30,0,0,0,False,True
2022-05-29 12:30:00,179.75,0,30,300.0,100000.0,630.0,13.0,55.5,3.4,0.2006896551724138,85.5,2022,5,29,12,30,0,6,1,False,True
2021-11-03 12:45:00,301.75,0,25,100000.0,100000.0,100000.0,7.4725,91.0,4.5075,0.2319642857142857,39.5,2021,11,3,12,45,0,2,0,True,False
2022-02-23 16:45:00,301.75,0,40,100000.0,100000.0,100000.0,9.595,73.75,2.705,0.1414516129032258,100.0,2022,2,23,16,45,0,2,0,True,False
2021-10-17 16:45:00,301.75,0,35,100000.0,100000.0,100000.0,14.9375,66.0,3.21,1.0,99.5,2021,10,17,16,45,0,6,1,True,False
2018-11-25 12:00:00,224.5,0,25,300.0,-10.0,540.0,4.75,93.0,3.97,0.53,100.0,2018,11,25,12,0,0,6,1,False,True
2022-07-30 19:00:00,756.0,0,15,-90.0,100000.0,240.0,28.96,40.0,3.28,0.356027397260274,100.0,2022,7,30,19,0,0,5,1,False,False
2019-11-01 12:00:00,247.0,0,40,330.0,30.0,600.0,12.5,95.0,6.38,1.33,100.0,2019,11,1,12,0,0,4,0,False,True
2018-10-10 14:15:00,272.0,0,15,195.0,-125.0,345.0,23.3675,56.0,3.14,0.128110465116279,3.0,2018,10,10,14,15,0,2,0,True,False
2021-12-24 14:30:00,289.0,0,10,100000.0,100000.0,100000.0,8.0,98.5,2.845,1.0327777777777776,100.0,2021,12,24,14,30,0,4,0,True,False
2020-08-01 14:00:00,263.5,0,30,100000.0,100000.0,100000.0,26.06,59.0,2.89,1.73,73.0,2020,8,1,14,0,0,5,1,True,False
2020-01-12 15:30:00,153.0,0,50,60.0,100000.0,210.0,5.57,88.5,5.4350000000000005,0.1013636363636363,100.0,2020,1,12,15,30,0,6,1,True,False
2022-01-08 13:15:00,756.0,0,45,100000.0,100000.0,100000.0,3.025,98.0,6.915,0.7175,100.0,2022,1,8,13,15,0,5,1,False,False
2019-08-19 14:30:00,224.5,0,35,180.0,100000.0,510.0,20.965,48.0,4.720000000000001,0.206,71.5,2019,8,19,14,30,0,0,0,False,True
2019-08-10 18:30:00,202.0,0,25,-60.0,100000.0,270.0,24.87,45.5,6.52,0.3238043478260869,29.0,2019,8,10,18,30,0,5,1,False,True
2019-03-11 13:15:00,756.0,0,20,225.0,100000.0,375.0,5.0425,52.5,7.385,0.3234848484848485,18.0,2019,3,11,13,15,0,0,0,False,False
2019-10-30 17:00:00,756.0,0,45,30.0,-270.0,300.0,8.08,86.0,2.75,0.158695652173913,100.0,2019,10,30,17,0,0,2,0,False,False
2021-06-27 12:30:00,756.0,0,30,100000.0,100000.0,100000.0,19.215,93.5,1.82,0.4,100.0,2021,6,27,12,30,0,6,1,False,False
2020-09-20 13:30:00,224.5,0,25,100000.0,100000.0,100000.0,25.555,61.0,1.3250000000000002,0.6360309278350516,53.0,2020,9,20,13,30,0,6,1,False,True
2020-02-25 14:30:00,247.0,0,40,150.0,100000.0,330.0,6.335,76.0,6.43,0.11,90.5,2020,2,25,14,30,0,1,0,False,True
2019-07-14 17:15:00,247.0,0,25,15.0,100000.0,345.0,20.3025,52.75,6.192500000000001,0.1499292452830188,97.0,2019,7,14,17,15,0,6,1,False,True
2022-01-16 18:30:00,247.0,0,20,100000.0,100000.0,100000.0,-0.755,98.0,3.605,0.3803571428571429,100.0,2022,1,16,18,30,0,6,1,False,True
2020-08-23 15:00:00,263.5,0,25,100000.0,100000.0,100000.0,21.02,50.0,4.08,0.2551351351351351,100.0,2020,8,23,15,0,0,6,1,True,False
2018-10-02 17:00:00,153.0,0,25,30.0,-290.0,180.0,14.75,78.0,5.84,0.2842857142857143,100.0,2018,10,2,17,0,0,1,0,True,False
2019-11-06 12:30:00,247.0,0,10,300.0,100000.0,390.0,11.095,90.0,3.14,0.175,58.0,2019,11,6,12,30,0,2,0,False,True
2018-11-11 10:15:00,224.5,0,15,405.0,95.0,645.0,10.78,82.0,6.7675,0.685,96.5,2018,11,11,10,15,0,6,1,False,True
2021-09-13 10:45:00,267.75,0,15,100000.0,100000.0,100000.0,18.245,71.0,2.74,0.209390243902439,96.5,2021,9,13,10,45,0,0,0,True,False
2020-02-04 09:45:00,51.0,0,15,435.0,100000.0,555.0,1.1875,87.0,7.155,0.268125,65.25,2020,2,4,9,45,0,1,0,True,False
2022-05-24 20:30:00,756.0,0,5,-180.0,100000.0,150.0,14.74,74.5,3.08,0.1458620689655172,68.0,2022,5,24,20,30,0,1,0,False,False
2018-12-03 09:30:00,100.8,0,5,450.0,140.0,630.0,13.615,91.0,7.395,0.265,100.0,2018,12,3,9,30,0,0,0,False,False
2021-09-26 12:30:00,756.0,0,40,100000.0,100000.0,100000.0,19.99,90.0,3.35,0.1699999999999999,93.0,2021,9,26,12,30,0,6,1,False,False
2019-10-25 16:15:00,247.0,0,15,75.0,-225.0,345.0,15.665,82.75,5.03,0.6582621951219512,100.0,2019,10,25,16,15,0,4,0,False,True
2020-03-07 13:30:00,280.5,0,55,210.0,100000.0,450.0,9.239999999999998,68.0,4.085,0.13,98.5,2020,3,7,13,30,0,5,1,True,False
2022-05-06 13:45:00,756.0,0,30,225.0,100000.0,555.0,19.38,57.25,2.2475,0.2250595238095238,22.25,2022,5,6,13,45,0,4,0,False,False
2021-12-12 18:30:00,247.0,0,15,100000.0,100000.0,100000.0,7.914999999999999,99.0,2.3200000000000003,0.3482310469314079,100.0,2021,12,12,18,30,0,6,1,False,True
2022-07-23 17:45:00,247.0,0,15,-15.0,100000.0,315.0,27.8125,57.5,2.4450000000000003,0.2992410714285714,91.75,2022,7,23,17,45,0,5,1,False,True
2019-01-09 12:45:00,756.0,0,5,225.0,100000.0,315.0,0.11,92.25,6.5725,0.1101041666666666,68.25,2019,1,9,12,45,0,2,0,False,False
2019-07-10 17:45:00,756.0,0,15,-15.0,100000.0,315.0,26.465,41.0,1.61,0.5701260504201681,89.75,2019,7,10,17,45,0,2,0,False,False
2018-10-04 15:15:00,756.0,0,30,135.0,-185.0,285.0,19.27,53.5,2.045,0.2189759036144578,0.0,2018,10,4,15,15,0,3,0,False,False
2019-04-25 16:15:00,756.0,0,30,75.0,100000.0,345.0,12.5075,64.5,5.565,0.1209782608695652,54.75,2019,4,25,16,15,0,3,0,False,False
2018-12-04 14:00:00,247.0,0,25,180.0,-130.0,360.0,10.31,77.0,1.27,0.1514285714285714,39.0,2018,12,4,14,0,0,1,0,False,True
2019-11-07 12:00:00,247.0,0,15,330.0,100000.0,420.0,6.66,84.0,6.3,0.3431818181818181,31.0,2019,11,7,12,0,0,3,0,False,True
2021-10-02 14:15:00,306.0,0,25,100000.0,100000.0,100000.0,16.85,79.75,6.7325,1.0,99.0,2021,10,2,14,15,0,5,1,True,False
2022-01-17 17:45:00,247.0,0,15,100000.0,100000.0,100000.0,5.7625,95.75,1.2925,0.2906785714285714,99.25,2022,1,17,17,45,0,0,0,False,True
2020-02-25 14:30:00,153.0,0,60,150.0,100000.0,330.0,6.335,76.0,6.43,0.11,90.5,2020,2,25,14,30,0,1,0,True,False
2020-01-02 17:15:00,280.5,0,35,-15.0,-315.0,285.0,5.8425,97.75,3.9075,0.14625,100.0,2020,1,2,17,15,0,3,0,True,False
2019-07-24 18:00:00,224.5,0,20,-30.0,100000.0,300.0,38.28,24.0,1.01,0.2036690647482014,0.0,2019,7,24,18,0,0,2,0,False,True
2019-04-18 10:00:00,756.0,0,5,450.0,100000.0,720.0,14.52,64.0,4.18,0.1897206703910614,83.0,2019,4,18,10,0,0,3,0,False,False
2019-09-15 15:15:00,32.9333,13,25,135.0,100000.0,345.0,26.4475,38.0,1.8475,0.119364406779661,0.0,2019,9,15,15,15,0,6,1,False,True
2021-07-10 11:30:00,280.5,0,30,100000.0,100000.0,100000.0,18.695,85.5,2.62,0.29,95.0,2021,7,10,11,30,0,5,1,True,False
2019-08-14 14:45:00,224.5,0,35,165.0,100000.0,495.0,22.5,51.75,4.895,0.1577173913043478,94.0,2019,8,14,14,45,0,2,0,False,True
2022-05-01 14:30:00,756.0,0,35,180.0,100000.0,510.0,14.65,54.0,3.03,0.17475,98.5,2022,5,1,14,30,0,6,1,False,False
2021-11-04 12:45:00,756.0,0,40,100000.0,100000.0,100000.0,7.6025,92.5,3.8825,0.1375,96.25,2021,11,4,12,45,0,3,0,False,False
2021-10-25 12:45:00,297.5,0,30,100000.0,100000.0,100000.0,9.485,98.0,4.69,0.2019999999999999,98.25,2021,10,25,12,45,0,0,0,True,False
2022-07-14 12:30:00,271.15,0,20,300.0,100000.0,630.0,28.15,47.0,3.495,0.1425,64.0,2022,7,14,12,30,0,3,0,True,False
2019-05-29 09:45:00,247.0,0,5,465.0,100000.0,795.0,12.4275,69.0,0.9,0.1867105263157894,100.0,2019,5,29,9,45,0,2,0,False,True
2019-06-25 10:00:00,247.0,0,20,450.0,100000.0,780.0,25.42,71.0,4.25,0.2139487179487179,45.0,2019,6,25,10,0,0,1,0,False,True
2020-01-17 12:45:00,153.0,0,35,225.0,100000.0,345.0,9.37,83.0,5.425,0.1796943231441048,55.75,2020,1,17,12,45,0,4,0,True,False
2019-03-05 14:30:00,756.0,0,40,150.0,100000.0,300.0,8.51,75.0,4.415,0.355,100.0,2019,3,5,14,30,0,1,0,False,False
2021-09-09 15:15:00,280.5,0,10,100000.0,100000.0,100000.0,25.6075,66.0,2.5025,0.638,76.0,2021,9,9,15,15,0,3,0,True,False
2020-02-04 14:00:00,247.0,0,15,180.0,100000.0,300.0,4.16,80.0,7.98,0.265,46.0,2020,2,4,14,0,0,1,0,False,True
2021-09-19 17:15:00,756.0,0,5,100000.0,100000.0,100000.0,21.520000000000003,61.75,1.8975,0.235,100.0,2021,9,19,17,15,0,6,1,False,False
2018-11-21 13:00:00,756.0,0,10,240.0,-70.0,360.0,2.64,82.0,1.83,0.1128571428571428,22.0,2018,11,21,13,0,0,2,0,False,False
2019-10-17 16:15:00,756.0,0,25,75.0,-225.0,225.0,15.6025,87.5,5.0725,0.18625,52.5,2019,10,17,16,15,0,3,0,False,False
2022-01-29 11:45:00,247.0,0,20,100000.0,100000.0,100000.0,5.4025,98.25,4.4275,0.1,100.0,2022,1,29,11,45,0,5,1,False,True
2020-07-25 12:15:00,756.0,0,20,100000.0,100000.0,100000.0,24.4375,59.75,5.485,0.2492241379310344,96.75,2020,7,25,12,15,0,5,1,False,False
2018-12-20 15:30:00,756.0,0,40,30.0,-280.0,150.0,6.970000000000001,81.0,5.0,0.4658333333333333,20.5,2018,12,20,15,30,0,3,0,False,False
2021-10-24 12:00:00,756.0,0,25,100000.0,100000.0,100000.0,7.42,88.0,2.99,0.306896551724138,0.0,2021,10,24,12,0,0,6,1,False,False
2019-11-08 15:45:00,756.0,0,10,75.0,-225.0,195.0,9.002500000000001,74.75,1.6775,0.2801136363636363,95.75,2019,11,8,15,45,0,4,0,False,False
2021-11-24 12:15:00,179.75,0,25,100000.0,100000.0,100000.0,1.4975,95.0,3.27,0.1697173913043478,15.25,2021,11,24,12,15,0,2,0,False,True
2020-08-22 12:00:00,756.0,0,25,100000.0,100000.0,100000.0,21.95,62.0,5.92,0.2624324324324324,66.0,2020,8,22,12,0,0,5,1,False,False
2019-01-08 10:00:00,441.0,0,5,390.0,100000.0,480.0,4.17,85.0,4.99,0.1275,99.0,2019,1,8,10,0,0,1,0,False,False
2020-01-17 12:45:00,224.5,0,15,225.0,100000.0,345.0,9.37,83.0,5.425,0.1796943231441048,55.75,2020,1,17,12,45,0,4,0,False,True
2020-10-24 10:15:00,153.0,0,25,100000.0,100000.0,100000.0,13.1775,91.75,6.4675,0.2164655172413793,100.0,2020,10,24,10,15,0,5,1,True,False
2019-06-23 17:00:00,115.267,8,20,30.0,100000.0,360.0,28.37,53.0,3.6,0.216051282051282,98.0,2019,6,23,17,0,0,6,1,False,True
2019-12-02 11:30:00,756.0,0,25,330.0,30.0,450.0,-0.06,86.5,2.89,0.1709375,2.0,2019,12,2,11,30,0,0,0,False,False
2020-09-08 14:45:00,119.0,0,10,100000.0,100000.0,100000.0,23.7275,54.5,2.3175,0.3383108108108108,56.0,2020,9,8,14,45,0,1,0,True,False
